x	y
9.115523465703966	4.860050890585219
9.070397111913358	9.541984732824409
19.44945848375452	9.083969465648845
19.44945848375452	9.999999999999996
11.687725631768949	2.9516539440203355
11.687725631768949	6.819338422391839
15.162454873646212	5.903307888040699
15.162454873646219	7.735368956742988
22.427797833935024	7.277353689567425
22.427797833935024	8.19338422391857
18.140794223826724	3.6386768447837023
18.14079422382671	4.580152671755714
15.613718411552341	1.7302798982188126
15.613718411552348	4.122137404580137
21.344765342960308	0.7379134860050778
21.344765342960294	2.7226463104325607
23.059566787003625	-9.769962616701378e-15
23.05956678700361	1.399491094147574
24.007220216606505	0.941475826972002
24.007220216606505	1.8575063613231482
