x	y	nodetypes	nodenames	cx	cy
24.9548736462094	10	tip	Pinguicula_gypsicola	19.4494584837545	10
24.9548736462094	9.08396946564886	tip	Pinguicula_gracilis	19.4494584837545	9.08396946564884
24.9548736462094	8.16793893129771	tip	Pinguicula_agnata	22.427797833935	8.19338422391857
24.9548736462094	7.27735368956743	tip	Pinguicula_ehlersiae	22.427797833935	7.27735368956743
24.9548736462094	5.90330788804071	tip	Pinguicula_villosa	15.1624548736462	5.9033078880407
24.9548736462094	4.58015267175572	tip	Pinguicula_moranensis	18.1407942238267	4.58015267175571
24.9548736462094	3.63867684478371	tip	Pinguicula_filifolia	18.1407942238267	3.6386768447837
24.9548736462094	2.74809160305343	tip	Pinguicula_vulgaris	21.3447653429603	2.72264631043256
24.9548736462094	1.85750636132315	tip	Pinguicula_grandiflora	24.0072202166065	1.85750636132315
24.9548736462094	0.941475826972003	tip	Pinguicula_caerulea	24.0072202166065	0.941475826972002
24.9548736462094	0.0254452926208576	tip	Pinguicula_lusitanica	23.0595667870036	-9.76996261670138e-15
9.11552346570397	7.22646310432568	root		NA	NA
11.6877256317689	4.86005089058522	internal		9.11552346570397	4.86005089058522
15.1624548736462	6.84478371501271	internal		11.6877256317689	6.81933842239184
15.6137184115523	2.92620865139948	internal		11.6877256317689	2.95165394402034
18.1407942238267	4.12213740458014	internal		15.6137184115523	4.12213740458014
19.4494584837545	9.56743002544529	internal		9.07039711191336	9.54198473282441
21.2996389891697	1.70483460559795	internal		15.6137184115523	1.73027989821881
22.427797833935	7.735368956743	internal		15.1624548736462	7.73536895674299
23.0595667870036	0.73791348600508	internal		21.3447653429603	0.737913486005078
24.0072202166065	1.39949109414758	internal		23.0595667870036	1.39949109414757
