x	y
48.99472534070599	25.4921875
48.72854878798033	24.747395833333336
48.66379370531723	23.8671875
48.06494009718498	22.174479166666668
49.40716809092938	21.49739583333333
48.87359319146559	20.481770833333332
49.47942847966933	19.46614583333333
47.73523025580875	20.075520833333336
47.069614331992845	18.281250000000004
48.21364988270776	16.486979166666664
45.80200304401251	16.01302083333334
48.89096012064343	13.74479166666666
49.559281445487024	14.489583333333325
49.36588890750671	11.510416666666657
46.21767482126898	10.765625
41.19479236483467	9.242187500000014
46.89367599419123	8.53125
44.54983872319034	7.752604166666668
27.17802236930295	12.627604166666734
15.055207635165342	9.309895833333439
39.33033470174263	4.502604166666686
44.496341599642534	2.505208333333332
11.919996928060787	3.5208333333334494
8.10738871201968	0.5078125000001315
-0.6133405942805812	3.4531250000001563
1.3226792895442596	6.432291666666817
