x	y
0.83203125	67.2507042253521
0.9062499999999998	66.53802816901405
0.6796875	64.85352112676057
0.90625	63.49295774647885
0.6054687500000002	62.65070422535213
0.90625	61.4845070422535
0.83203125	60.512676056338016
0.90625	59.476056338028144
0.5312500000000002	60.123943661971865
0.90625	57.59718309859153
0.30468750000000044	50.1464788732395
0.37890625000000044	40.49295774647894
0.4570312500000002	47.68450704225357
0.5312500000000002	41.01126760563385
0.609375	54.29295774647889
0.90625	55.52394366197181
0.6796875000000002	53.061971830985925
0.7578125	52.1549295774648
0.8320312499999998	51.24788732394366
0.90625	50.53521126760562
0.6054687500000002	44.18591549295777
0.6835937500000002	46.32394366197185
0.7578125	48.13802816901409
0.8320312499999998	47.23098591549295
0.90625	46.51830985915492
0.90625	44.509859154929565
0.75390625	42.112676056338046
0.83203125	41.27042253521127
0.90625	40.49295774647887
0.7578125	37.90140845070423
0.83203125	36.735211267605635
0.90625	37.51267605633802
0.6796875	33.36619718309863
0.7578125	31.61690140845071
0.83203125	32.7830985915493
0.90625	33.495774647887316
0.90625	30.515492957746467
0.23046875000000056	39.65070422535219
0.15234375000000067	33.819718309859276
0.07812500000000078	23.6478873239438
0.22656250000000056	13.540845070422634
0.30468750000000044	19.954929577464874
0.37890625000000044	25.00845070422544
0.4570312500000002	23.064788732394426
0.5273437500000002	20.278873239436678
0.60546875	23.453521126760606
0.6835937500000002	21.833802816901446
0.75390625	20.084507042253556
0.8320312499999998	18.78873239436622
0.90625	19.501408450704226
0.90625	21.509859154929572
0.90625	23.45352112676055
0.83203125	14.771830985915521
0.90625	15.484507042253519
0.4531250000000002	7.126760563380373
0.5273437500000002	2.52676056338035
0.609375	4.600000000000051
0.6796875	7.256338028169054
0.83203125	11.791549295774693
0.90625	12.504225352112677
0.83203125	8.746478873239468
0.90625	9.523943661971849
0.7578125	5.76619718309864
0.83203125	4.535211267605661
0.90625	5.507042253521149
0.90625	3.4985915492957957
0.90625	0.5183098591549538
0.7569444444444451	66.15829420970265
0.0028211805555565794	45.14694835680761
