x	y
49.998778205987485	-2.1316282072803006e-14
49.996160075960674	1.0156249999999822
49.99354194593386	2.0312499999999787
49.991011086907946	3.013020833333318
49.98848022788203	3.9947916666666465
49.98586209785522	5.01041666666665
49.98333123882931	5.992187499999982
49.9807131088025	7.007812499999989
49.97818224977658	7.989583333333318
49.97556411974977	9.005208333333318
49.97303326072385	9.986979166666654
49.97041513069704	11.002604166666654
49.967884271671124	11.984374999999988
49.96526614164432	12.999999999999988
49.962735282618404	13.981770833333321
49.96011715259159	14.997395833333325
49.957586293565676	15.979166666666657
49.954968163538865	16.994791666666657
49.95243730451295	17.976562499999993
49.94981917448614	18.992187499999993
49.94728831546023	19.97395833333333
49.94475745643431	20.95572916666666
49.9421393264075	21.971354166666664
49.93952119638069	22.986979166666664
49.93699033735477	23.968749999999996
49.934459478328854	24.950520833333332
49.931841348302044	25.966145833333332
