area	long	lat	long_1	lat_1	long_2	lat_2	long_3	lat_3	long_4	lat_4	long_5	lat_5	long_6	lat_6	long_7	lat_7	long_8	lat_8	long_9	lat_9	long_10	lat_10	long_11	lat_11	long_12	lat_12	long_13	lat_13	long_14	lat_14	long_15	lat_15	long_16	lat_16	long_17	lat_17	long_18	lat_18	long_19	lat_19	long_20	lat_20	long_21	lat_21	long_22	lat_22	long_23	lat_23	long_24	lat_24	long_25	lat_25	long_26	lat_26	long_27	lat_27	long_28	lat_28	long_29	lat_29	long_30	lat_30	long_31	lat_31	long_32	lat_32	long_33	lat_33	long_34	lat_34	long_35	lat_35	long_36	lat_36	long_37	lat_37	long_38	lat_38	long_39	lat_39	long_40	lat_40	long_41	lat_41	long_42	lat_42	long_43	lat_43	long_44	lat_44	long_45	lat_45	long_46	lat_46	long_47	lat_47	long_48	lat_48	long_49	lat_49	long_50	lat_50	long_51	lat_51	long_52	lat_52	long_53	lat_53	long_54	lat_54	long_55	lat_55	long_56	lat_56	long_57	lat_57	long_58	lat_58	long_59	lat_59	long_60	lat_60	long_61	lat_61	long_62	lat_62	long_63	lat_63	long_64	lat_64	long_65	lat_65	long_66	lat_66	long_67	lat_67	long_68	lat_68	long_69	lat_69	long_70	lat_70	long_71	lat_71	long_72	lat_72	long_73	lat_73	long_74	lat_74	long_75	lat_75	long_76	lat_76	long_77	lat_77	long_78	lat_78	long_79	lat_79	long_80	lat_80	long_81	lat_81	long_82	lat_82	long_83	lat_83	long_84	lat_84	long_85	lat_85	long_86	lat_86	long_87	lat_87	long_88	lat_88	long_89	lat_89	long_90	lat_90	long_91	lat_91	long_92	lat_92	long_93	lat_93	long_94	lat_94	long_95	lat_95	long_96	lat_96	long_97	lat_97	long_98	lat_98	long_99	lat_99	long_100	lat_100
NZ_New_Zealand	167.568856	-44.730982	168.3494	-44.58	169.1209	-44.4289	169.8832	-44.2778	170.6365	-44.127	171.3808	-43.9766	172.1163	-43.8268	172.8429	-43.6778	173.5608	-43.5297	174.2699	-43.3828	174.9705	-43.2371	175.5242	-43.4496	176.0419	-43.5164	176.558	-43.5876	177.0723	-43.6632	177.585	-43.7431	178.096	-43.8274	178.6054	-43.9161	179.1131	-44.0092	179.6191	-44.1066	-179.8765	-44.2085	-179.2307	-44.3698	-178.5915	-44.541	-177.9516	-44.7134	-177.3111	-44.887	-176.67	-45.0619	-176.0282	-45.2379	-175.4964	-45.4123	-175.0986	-45.5841	-174.6994	-45.7563	-174.2988	-45.9289	-173.6035	-45.8515	-172.9572	-45.7841	-172.3124	-45.7127	-171.8767	-45.5098	-171.4682	-45.2923	-171.0642	-45.0745	-170.6645	-44.8566	-170.269	-44.6384	-169.8777	-44.4201	-169.4905	-44.2017	-169.0694	-44.3738	-168.6175	-44.5478	-168.1641	-44.7232	-167.7216	-44.9017	-167.327	-45.0897	-166.9313	-45.2788	-166.5346	-45.4691	-166.1316	-45.6796	-165.6765	-46.06	-165.2147	-46.4385	-164.7648	-46.8257	-164.3082	-47.2111	-163.8448	-47.5946	-163.3227	-47.9965	-162.7713	-48.4062	-162.2313	-48.804	-161.941	-49.191	-161.7007	-49.6365	-161.4517	-50.0816	-161.1938	-50.5264	-160.7273	-50.9998	-160.3327	-51.5066	-159.9537	-52.0269	-159.5577	-52.5458	-159.1441	-53.0632	-158.6196	-53.57	-158.0774	-54.0739	-157.6368	-54.6207	-157.4415	-55.2648	-157.2384	-55.9095	-157.325	-56.6284	-157.4118	-57.3836	-157.5064	-58.1441	-157.6089	-58.9032	-157.7192	-59.6599	-157.8395	-60.4177	-157.8402	-61.3072	-157.8014	-62.2534	-157.7819	-63.2001	-157.781	-64.1549	-157.4031	-65.2281	-157.0145	-66.3005	-156.6137	-67.372	-156.8859	-67.9029	-157.1691	-68.4334	-157.4643	-68.9636	-157.7725	-69.4934	-158.0951	-70.0226	-158.4332	-70.5512	-158.7884	-71.0792	-158.7354	-71.5006	-158.6776	-71.9221	-158.6148	-72.3437	-158.5469	-72.7653	-158.4737	-73.1869	-158.3948	-73.6085	-158.3101	-74.0301	-158.2193	-74.4516	-158.1219	-74.873	-158.0178	-75.2944
S_Southeast_Asia	130.624338	42.303527	130.3563	42.6384	130.0822	42.9725	129.8021	43.3056	129.5156	43.6379	129.2229	43.9692	128.9236	44.2994	128.6177	44.6286	128.3051	44.9566	127.9857	45.2834	127.6593	45.6089	127.7029	45.788	127.7265	45.9732	127.7496	46.159	127.7722	46.3453	127.7943	46.532	127.8158	46.7192	127.8368	46.9069	127.8572	47.095	127.8771	47.2837	127.8965	47.4728	127.923	47.5579	127.9648	47.6487	128.0055	47.7406	128.0451	47.8336	128.0834	47.9278	128.1206	48.023	128.1566	48.1193	128.1914	48.2167	128.2249	48.3152	128.2572	48.4148	127.9052	48.4199	127.5514	48.4241	127.1956	48.4274	126.9564	48.4826	126.7266	48.5447	126.4926	48.608	126.2544	48.6723	126.0119	48.7376	125.7651	48.8039	125.5138	48.871	125.688	48.88	125.8569	48.886	126.0244	48.8933	126.1905	48.902	126.3551	48.9119	126.5183	48.9231	126.6799	48.9356	126.8376	48.9508	126.9707	48.9795	127.1013	49.01	127.2465	49.0531	127.3894	49.0979	127.5299	49.1442	127.6681	49.1922	127.8038	49.2418	127.9186	49.279	127.8661	49.1909	127.8136	49.1032	127.761	49.0157	127.7083	48.9286	127.6566	48.6958	127.6056	48.4635	127.5555	48.2314	127.5062	47.9996	127.4577	47.7682	127.4099	47.5371	127.3628	47.3063	127.4186	47.1343	127.7134	47.0941	128.0103	47.0419	128.4115	47.1469	128.8129	47.2521	129.2143	47.3572	129.6157	47.4624	130.0172	47.5677	130.4188	47.6731	130.8204	47.7785	131.2221	47.884	131.6238	47.9896	131.6368	48.0319	131.7026	47.8705	131.7672	47.7094	131.8305	47.5486	132.6013	47.6463	133.3722	47.7411	134.1434	47.8332	134.9145	47.9226	135.6855	48.0094	136.4564	48.0936	137.2271	48.1754	137.8275	48.1775	138.4242	48.1809	139.0171	48.1856	139.6063	48.1918	140.1917	48.1995	140.7733	48.2088	141.3512	48.2197	141.9253	48.2324	142.4957	48.2469	143.0623	48.2633
S_Southeast_Asia	129.839667	41.78712	129.5731	42.1173	129.3006	42.4467	129.0222	42.7753	128.7375	43.1028	128.4467	43.4294	128.1495	43.755	127.8458	44.0794	127.5356	44.4027	127.2187	44.7247	126.8949	45.0455	126.9357	45.2248	126.9567	45.4102	126.977	45.596	126.9969	45.7824	127.0162	45.9692	127.0349	46.1565	127.0531	46.3443	127.0706	46.5325	127.0876	46.7212	127.104	46.9104	127.1308	46.9946	127.1727	47.0844	127.2135	47.1754	127.2531	47.2675	127.2915	47.3607	127.3287	47.455	127.3648	47.5504	127.3996	47.6468	127.4331	47.7444	127.4654	47.843	127.123	47.8423	126.7788	47.8407	126.4328	47.8382	126.2012	47.8887	125.9787	47.9462	125.7522	48.0049	125.5216	48.0646	125.2868	48.1254	125.0478	48.1872	124.8044	48.2499	124.9781	48.259	125.1468	48.2651	125.3141	48.2725	125.4799	48.2812	125.6443	48.2912	125.8072	48.3024	125.9686	48.315	126.1261	48.3301	126.2596	48.3585	126.3907	48.3886	126.5357	48.4314	126.6785	48.4759	126.8189	48.522	126.9569	48.5697	127.0926	48.619	127.2077	48.6558	127.1591	48.5664	127.1103	48.4774	127.0616	48.3887	127.0127	48.3003	126.9672	48.0661	126.9225	47.8322	126.8784	47.5987	126.8351	47.3655	126.7925	47.1326	126.7506	46.9001	126.7094	46.6679	126.7689	46.4951	127.0626	46.4556	127.3591	46.4039	127.7553	46.5108	128.1516	46.6177	128.5479	46.7247	128.9443	46.8318	129.3407	46.9389	129.7372	47.0461	130.1337	47.1534	130.5303	47.2608	130.9269	47.3682	130.9398	47.4103	131.0072	47.2492	131.0734	47.0884	131.1384	46.9278	131.9021	47.0284	132.6661	47.1262	133.4302	47.2213	134.1945	47.3138	134.9588	47.4036	135.7229	47.4908	136.487	47.5755	137.0856	47.5786	137.6806	47.5829	138.2719	47.5886	138.8595	47.5956	139.4434	47.604	140.0236	47.614	140.6002	47.6257	141.173	47.639	141.7421	47.6541	142.3076	47.671
S_Southeast_Asia	129.759188	41.357898	129.4968	41.6877	129.2287	42.0166	128.9546	42.3447	128.6744	42.6719	128.3882	42.9981	128.0957	43.3233	127.7968	43.6474	127.4915	43.9704	127.1795	44.2922	126.8609	44.6128	126.9014	44.792	126.9221	44.9774	126.9423	45.1633	126.962	45.3497	126.9811	45.5365	126.9996	45.7238	127.0175	45.9116	127.0349	46.0998	127.0517	46.2885	127.0679	46.4777	127.0958	46.5618	127.1388	46.6516	127.1806	46.7426	127.2212	46.8346	127.2607	46.9278	127.299	47.022	127.3361	47.1174	127.372	47.2138	127.4066	47.3113	127.4401	47.4099	127.1047	47.409	126.7676	47.4073	126.4287	47.4048	126.2031	47.4553	125.9865	47.5128	125.7659	47.5716	125.5412	47.6314	125.3125	47.6924	125.0795	47.7543	124.8422	47.8172	125.0158	47.8263	125.1843	47.8324	125.3515	47.8398	125.5172	47.8485	125.6815	47.8585	125.8444	47.8697	126.0058	47.8823	126.1634	47.8974	126.2974	47.9258	126.4291	47.9559	126.5745	47.9988	126.7176	48.0433	126.8584	48.0894	126.9969	48.1371	127.133	48.1864	127.2488	48.2232	127.2018	48.1339	127.1548	48.045	127.1077	47.9563	127.0605	47.868	127.0168	47.6339	126.9738	47.4002	126.9315	47.1668	126.89	46.9337	126.8491	46.7009	126.8089	46.4685	126.7694	46.2364	126.8297	46.0637	127.1224	46.0242	127.4182	45.9724	127.812	46.0792	128.2059	46.1859	128.5998	46.2928	128.9938	46.3997	129.3878	46.5067	129.7819	46.6138	130.176	46.7209	130.5702	46.8282	130.9644	46.9356	130.9774	46.9777	131.0444	46.8165	131.1102	46.6557	131.1748	46.4951	131.9346	46.5956	132.6947	46.6933	133.455	46.7882	134.2154	46.8806	134.9758	46.9703	135.7361	47.0575	136.4963	47.1422	137.0937	47.1452	137.6875	47.1495	138.2777	47.1552	138.8643	47.1621	139.4472	47.1706	140.0265	47.1806	140.6022	47.1922	141.1743	47.2056	141.7427	47.2206	142.3075	47.2376
S_Southeast_Asia	129.665296	40.875024	129.4076	41.2042	129.1442	41.5327	128.8749	41.8603	128.5998	42.187	128.3186	42.5128	128.0312	42.8376	127.7377	43.1613	127.4378	43.4839	127.1314	43.8054	126.8184	44.1257	126.8586	44.305	126.8791	44.4904	126.899	44.6762	126.9184	44.8626	126.9373	45.0494	126.9556	45.2367	126.9733	45.4245	126.9904	45.6128	127.007	45.8015	127.0229	45.9906	127.0521	46.0747	127.0962	46.1645	127.1391	46.2554	127.1809	46.3474	127.2215	46.4405	127.261	46.5347	127.2993	46.63	127.3364	46.7264	127.3723	46.8238	127.4069	46.9224	127.0794	46.9213	126.7501	46.9195	126.4191	46.9168	126.2	46.9672	125.9899	47.0248	125.7759	47.0836	125.5579	47.1435	125.3358	47.2046	125.1095	47.2667	124.879	47.3298	125.0523	47.3389	125.2207	47.345	125.3878	47.3524	125.5534	47.3611	125.7177	47.3711	125.8805	47.3823	126.0419	47.3948	126.1995	47.41	126.3341	47.4384	126.4664	47.4685	126.6122	47.5114	126.7558	47.5559	126.897	47.602	127.036	47.6498	127.1726	47.6991	127.2891	47.7359	127.2439	47.6467	127.1988	47.5579	127.1535	47.4693	127.1082	47.381	127.0665	47.1471	127.0255	46.9134	126.9853	46.6801	126.9457	46.4472	126.9068	46.2145	126.8685	45.9822	126.8309	45.7503	126.8921	45.5777	127.1837	45.538	127.4787	45.4862	127.8699	45.5928	128.2611	45.6994	128.6523	45.8061	129.0436	45.9129	129.435	46.0198	129.8264	46.1267	130.2178	46.2338	130.6093	46.3409	131.0008	46.4482	131.0141	46.4903	131.0806	46.3291	131.1459	46.1683	131.2101	46.0076	131.9655	46.108	132.7213	46.2056	133.4773	46.3005	134.2334	46.3927	134.9896	46.4823	135.7456	46.5695	136.5016	46.6542	137.0977	46.6572	137.6902	46.6615	138.2792	46.6671	138.8646	46.6741	139.4464	46.6826	140.0247	46.6926	140.5995	46.7042	141.1706	46.7175	141.7382	46.7326	142.3023	46.7495
S_Southeast_Asia	129.034877	40.499455	128.778	40.8249	128.5155	41.1495	128.2473	41.4733	127.9732	41.7962	127.6932	42.1181	127.4071	42.4391	127.1149	42.759	126.8165	43.0778	126.5116	43.3954	126.2003	43.7117	126.2384	43.8912	126.2569	44.0766	126.2748	44.2625	126.2921	44.449	126.3089	44.6358	126.3251	44.8232	126.3406	45.011	126.3556	45.1993	126.37	45.388	126.3838	45.5773	126.4131	45.6605	126.4571	45.7495	126.5	45.8397	126.5418	45.9309	126.5824	46.0232	126.6218	46.1167	126.6601	46.2112	126.6971	46.3068	126.733	46.4035	126.7676	46.5012	126.4468	46.4954	126.1243	46.4889	125.8001	46.4816	125.5864	46.5282	125.3814	46.582	125.1726	46.637	124.9599	46.6933	124.7432	46.7506	124.5224	46.809	124.2974	46.8685	124.4704	46.8777	124.6386	46.8839	124.8055	46.8914	124.9709	46.9001	125.135	46.9101	125.2976	46.9214	125.4589	46.9339	125.6164	46.949	125.7512	46.9771	125.8838	47.0069	126.0295	47.0496	126.1729	47.0939	126.314	47.1398	126.4529	47.1873	126.5894	47.2364	126.706	47.2728	126.6637	47.1826	126.6213	47.0927	126.5789	47.0031	126.5363	46.9138	126.4992	46.6787	126.4628	46.4438	126.427	46.2094	126.3919	45.9752	126.3574	45.7414	126.3235	45.508	126.2902	45.2749	126.3541	45.1016	126.6451	45.0626	126.9398	45.0112	127.3273	45.1193	127.7148	45.2274	128.1024	45.3356	128.4901	45.4439	128.8777	45.5523	129.2654	45.6607	129.6532	45.7693	130.041	45.878	130.4288	45.9867	130.4419	46.0287	130.5097	45.8678	130.5763	45.7071	130.6418	45.5467	131.3922	45.6495	132.1429	45.7495	132.8939	45.8468	133.6451	45.9415	134.3964	46.0336	135.1476	46.1232	135.8988	46.2103	136.4937	46.2142	137.085	46.2192	137.6728	46.2255	138.2571	46.2332	138.8379	46.2423	139.4152	46.2529	139.989	46.265	140.5592	46.2789	141.1259	46.2944	141.6891	46.3118
S_Southeast_Asia	128.612362	40.231191	128.3563	40.5541	128.0947	40.8761	127.8273	41.1973	127.5542	41.5177	127.2752	41.837	126.9902	42.1554	126.6991	42.4727	126.4019	42.7889	126.0983	43.1039	125.7884	43.4176	125.8252	43.5971	125.8423	43.7826	125.8589	43.9686	125.8749	44.155	125.8903	44.3419	125.905	44.5293	125.9192	44.7171	125.9328	44.9054	125.9458	45.0942	125.9581	45.2834	125.9875	45.3661	126.0316	45.4546	126.0746	45.5442	126.1164	45.6349	126.1571	45.7267	126.1965	45.8197	126.2348	45.9137	126.2719	46.0087	126.3078	46.1049	126.3424	46.2021	126.0263	46.1932	125.7087	46.1836	125.3893	46.1732	125.1793	46.2172	124.978	46.2685	124.7729	46.3211	124.5639	46.3748	124.351	46.4297	124.1341	46.4857	123.913	46.5427	124.0858	46.552	124.2539	46.5583	124.4206	46.5658	124.586	46.5745	124.7499	46.5845	124.9124	46.5958	125.0736	46.6084	125.231	46.6235	125.366	46.6514	125.4988	46.681	125.6444	46.7235	125.7877	46.7677	125.9288	46.8134	126.0676	46.8607	126.2041	46.9096	126.3209	46.9459	126.2805	46.855	126.24	46.7644	126.1994	46.6741	126.1588	46.5842	126.1248	46.3482	126.0914	46.1126	126.0586	45.8774	126.0264	45.6425	125.9949	45.408	125.9639	45.1737	125.9334	44.9399	125.9992	44.7663	126.2897	44.7276	126.5842	44.6765	126.9692	44.7855	127.3542	44.8947	127.7393	45.0038	128.1244	45.1131	128.5096	45.2225	128.8948	45.3319	129.28	45.4415	129.6653	45.5512	130.0506	45.6609	130.0636	45.7028	130.1322	45.5421	130.1996	45.3815	130.2659	45.2212	131.0128	45.3257	131.7601	45.4273	132.5076	45.5262	133.2554	45.6225	134.0034	45.7162	134.7513	45.8074	135.4992	45.8962	136.0932	45.9005	136.6836	45.9061	137.2707	45.9129	137.8542	45.921	138.4343	45.9305	139.0109	45.9414	139.5839	45.954	140.1536	45.9681	140.7197	45.984	141.2823	46.0017
S_Southeast_Asia	127.531279	39.600071	127.2768	39.9163	127.0169	40.2317	126.7514	40.5463	126.4802	40.8599	126.2033	41.1726	125.9206	41.4842	125.632	41.7948	125.3373	42.1042	125.0365	42.4124	124.7295	42.7194	124.763	42.8991	124.7768	43.0846	124.7901	43.2706	124.8027	43.457	124.8148	43.6439	124.8261	43.8313	124.8369	44.0191	124.847	44.2074	124.8564	44.3961	124.8652	44.5854	124.8949	44.6666	124.939	44.7538	124.982	44.8421	125.0238	44.9314	125.0645	45.0219	125.104	45.1135	125.1422	45.2061	125.1793	45.2998	125.2151	45.3946	125.2497	45.4904	124.9449	45.4734	124.6385	45.4558	124.3307	45.4375	124.1294	45.4749	123.9367	45.5198	123.7403	45.5659	123.5402	45.6132	123.3362	45.6618	123.1283	45.7114	122.9165	45.7621	123.0887	45.7717	123.2565	45.778	123.423	45.7856	123.588	45.7945	123.7516	45.8046	123.9139	45.8159	124.0747	45.8285	124.232	45.8435	124.3675	45.8709	124.5006	45.8998	124.646	45.942	124.7892	45.9858	124.9301	46.0312	125.0688	46.0781	125.2051	46.1265	125.3223	46.1622	125.2864	46.0695	125.2505	45.9772	125.2145	45.8852	125.1784	45.7935	125.1518	45.5556	125.1258	45.3181	125.1004	45.0809	125.0755	44.8441	125.051	44.6076	125.0272	44.3715	125.0038	44.1357	125.074	43.9611	125.3633	43.9235	125.6574	43.873	126.0364	43.9846	126.4154	44.0963	126.7945	44.208	127.1735	44.3198	127.5527	44.4318	127.9318	44.5438	128.311	44.6559	128.6902	44.7681	129.0695	44.8805	129.0822	44.9221	129.1528	44.7618	129.2223	44.6017	129.2907	44.4418	130.0292	44.5503	130.7682	44.6561	131.5076	44.7592	132.2472	44.8597	132.9871	44.9576	133.7272	45.0529	134.4673	45.1458	135.0591	45.1515	135.6476	45.1583	136.2327	45.1663	136.8144	45.1755	137.3928	45.1861	137.9677	45.1981	138.5392	45.2116	139.1072	45.2266	139.6719	45.2433	140.2331	45.2616
S_Southeast_Asia	127.34641	39.206804	127.0952	39.5219	126.8386	39.8362	126.5765	40.1496	126.3089	40.4622	126.0356	40.7738	125.7565	41.0844	125.4717	41.3939	125.1808	41.7023	124.884	42.0096	124.581	42.3156	124.614	42.4953	124.6274	42.6808	124.6402	42.8667	124.6524	43.0532	124.664	43.2401	124.6749	43.4274	124.6852	43.6153	124.6949	43.8035	124.7039	43.9923	124.7122	44.1815	124.7428	44.2625	124.7876	44.3495	124.8314	44.4376	124.874	44.5268	124.9154	44.6171	124.9557	44.7084	124.9947	44.8009	125.0326	44.8944	125.0692	44.989	125.1046	45.0846	124.8059	45.0666	124.5057	45.048	124.204	45.0287	124.0079	45.0653	123.8202	45.1094	123.6288	45.1549	123.4338	45.2016	123.235	45.2494	123.0323	45.2985	122.8257	45.3486	122.9977	45.3581	123.1654	45.3645	123.3317	45.3721	123.4967	45.381	123.6603	45.3911	123.8225	45.4024	123.9833	45.415	124.1405	45.4301	124.2764	45.4573	124.4101	45.4862	124.5557	45.5284	124.6991	45.5721	124.8403	45.6175	124.9793	45.6643	125.1159	45.7127	125.2336	45.7483	125.1993	45.6555	125.165	45.563	125.1306	45.4709	125.0961	45.3791	125.0716	45.141	125.0476	44.9033	125.0241	44.666	125.0011	44.429	124.9786	44.1924	124.9566	43.9561	124.9351	43.7202	125.0064	43.5455	125.2949	43.508	125.5885	43.4576	125.9651	43.5694	126.3419	43.6813	126.7186	43.7932	127.0954	43.9052	127.4722	44.0173	127.8491	44.1296	128.226	44.2419	128.6029	44.3544	128.9798	44.467	128.9927	44.5086	129.0632	44.3483	129.1326	44.1882	129.2009	44.0283	129.9358	44.1373	130.6712	44.2435	131.407	44.347	132.1432	44.4479	132.8796	44.5462	133.6161	44.642	134.3527	44.7353	134.9435	44.7412	135.531	44.7481	136.1151	44.7562	136.6959	44.7656	137.2734	44.7763	137.8475	44.7884	138.4182	44.802	138.9856	44.8171	139.5496	44.8339	140.1102	44.8523
S_Southeast_Asia	128.286818	38.644062	128.0456	38.965	127.7991	39.2852	127.5472	39.6046	127.2899	39.9233	127.0269	40.241	126.7584	40.5579	126.4841	40.8738	126.2039	41.1887	125.9178	41.5025	125.6257	41.8152	125.6615	41.9947	125.678	42.1802	125.694	42.3661	125.7094	42.5526	125.7241	42.7395	125.7383	42.9269	125.7519	43.1147	125.7649	43.303	125.7773	43.4918	125.789	43.681	125.8224	43.7635	125.87	43.8518	125.9166	43.9412	125.962	44.0317	126.0064	44.1234	126.0495	44.2161	126.0916	44.3099	126.1324	44.4048	126.1721	44.5008	126.2106	44.5979	125.9187	44.588	125.6252	44.5777	125.3302	44.5668	125.1405	44.6105	124.9593	44.6616	124.7744	44.7141	124.5858	44.768	124.3934	44.8231	124.1971	44.8794	123.9969	44.9368	124.1689	44.9462	124.3366	44.9524	124.503	44.9599	124.6681	44.9686	124.8318	44.9786	124.9942	44.9899	125.1552	45.0025	125.3128	45.0176	125.4498	45.0455	125.5846	45.0751	125.7314	45.1177	125.876	45.1619	126.0185	45.2077	126.1588	45.2551	126.2968	45.304	126.4157	45.3403	126.381	45.2496	126.3462	45.1592	126.3113	45.0691	126.2764	44.9793	126.2486	44.7437	126.2213	44.5083	126.1946	44.2734	126.1685	44.0388	126.1429	43.8045	126.1179	43.5706	126.0933	43.3371	126.162	43.1636	126.449	43.1248	126.741	43.0736	127.1178	43.1822	127.4946	43.2909	127.8715	43.3997	128.2484	43.5087	128.6253	43.6177	129.0022	43.7268	129.3792	43.8361	129.7562	43.9455	130.1332	44.0551	130.1471	44.097	130.2141	43.9362	130.28	43.7756	130.3449	43.6153	131.0785	43.7194	131.8125	43.8208	132.5468	43.9196	133.2814	44.0157	134.0162	44.1094	134.751	44.2005	135.4859	44.2893	136.0757	44.2937	136.6622	44.2992	137.2454	44.306	137.8254	44.3142	138.4022	44.3237	138.9756	44.3347	139.5458	44.3473	140.1127	44.3615	140.6763	44.3774	141.2367	44.3951
S_Southeast_Asia	129.342108	37.06462	129.121	37.392	128.8949	37.7188	128.6637	38.045	128.4273	38.3706	128.1856	38.6954	127.9385	39.0195	127.686	39.3428	127.4279	39.6653	127.1642	39.9868	126.8948	40.3074	126.9335	40.4867	126.9535	40.6721	126.9729	40.858	126.9918	41.0443	127.0102	41.2311	127.028	41.4184	127.0453	41.6062	127.0621	41.7944	127.0783	41.9831	127.0939	42.1723	127.1327	42.2565	127.1856	42.3464	127.2375	42.4374	127.2883	42.5295	127.3381	42.6227	127.3868	42.7171	127.4344	42.8125	127.4809	42.9091	127.5263	43.0067	127.5706	43.1055	127.2998	43.1058	127.0273	43.1058	126.753	43.1055	126.5821	43.1581	126.4194	43.2181	126.253	43.2797	126.0831	43.3428	125.9093	43.4072	125.7317	43.4731	125.5502	43.5402	125.722	43.5492	125.8895	43.5552	126.0557	43.5626	126.2208	43.5712	126.3846	43.5811	126.5471	43.5923	126.7084	43.6048	126.8666	43.62	127.0058	43.6488	127.1429	43.6793	127.2918	43.7224	127.4386	43.7671	127.5833	43.8135	127.726	43.8615	127.8666	43.9112	127.9881	43.9484	127.9559	43.8605	127.9236	43.7729	127.8912	43.6856	127.8588	43.5987	127.8303	43.3664	127.8024	43.1344	127.7751	42.9028	127.7484	42.6715	127.7223	42.4406	127.6967	42.2101	127.6717	41.9799	127.7388	41.8083	128.0221	41.7678	128.311	41.7153	128.6835	41.8196	129.0561	41.924	129.4286	42.0286	129.8012	42.1332	130.1738	42.238	130.5465	42.343	130.9191	42.4481	131.2918	42.5534	131.6645	42.6589	131.68	42.7011	131.7419	42.5397	131.8029	42.3786	131.863	42.2178	132.5879	42.3154	133.3131	42.4104	134.0385	42.5029	134.7642	42.5928	135.49	42.6803	136.2159	42.7655	136.9417	42.8483	137.5279	42.8508	138.1112	42.8545	138.6914	42.8597	139.2685	42.8662	139.8426	42.8743	140.4136	42.8839	140.9816	42.8952	141.5465	42.9082	142.1084	42.923	142.6672	42.9396
S_Southeast_Asia	129.472938	35.896467	129.2633	36.2247	129.0489	36.5524	128.8295	36.8796	128.6051	37.2062	128.3756	37.5321	128.141	37.8574	127.9011	38.182	127.6559	38.5058	127.4053	38.8288	127.1491	39.151	127.188	39.3302	127.2084	39.5155	127.2283	39.7014	127.2477	39.8877	127.2666	40.0745	127.285	40.2618	127.3028	40.4495	127.3201	40.6377	127.3368	40.8264	127.353	41.0156	127.3948	41.1001	127.4505	41.1902	127.5052	41.2816	127.5589	41.374	127.6115	41.4676	127.6631	41.5622	127.7137	41.658	127.7632	41.7549	127.8116	41.8529	127.8589	41.952	127.6038	41.9545	127.3471	41.9569	127.0886	41.9589	126.9311	42.0137	126.7817	42.0759	126.6287	42.1398	126.4722	42.2052	126.312	42.2721	126.148	42.3405	125.9802	42.4103	126.1515	42.4192	126.3188	42.4252	126.4849	42.4324	126.6498	42.441	126.8135	42.4509	126.976	42.4621	127.1373	42.4746	127.2956	42.4898	127.4362	42.5188	127.5748	42.5496	127.7246	42.5928	127.8725	42.6377	128.0183	42.6842	128.1622	42.7324	128.3041	42.7822	128.4271	42.8197	128.3981	42.7326	128.369	42.6458	128.3398	42.5594	128.3106	42.4733	128.285	42.2419	128.2599	42.0109	128.2355	41.7803	128.2116	41.5501	128.1882	41.3202	128.1654	41.0907	128.1431	40.8616	128.2114	40.6905	128.4923	40.6495	128.7794	40.5967	129.1471	40.6997	129.5148	40.8028	129.8826	40.9061	130.2503	41.0095	130.6181	41.1131	130.9859	41.2168	131.3537	41.3208	131.7216	41.4249	132.0894	41.5292	132.1057	41.5715	132.1658	41.41	132.2252	41.2488	132.2836	41.0878	133.0003	41.1836	133.7174	41.2769	134.4348	41.3676	135.1524	41.4559	135.8701	41.5418	136.5879	41.6254	137.3057	41.7067	137.8892	41.7088	138.4699	41.7121	139.0477	41.7168	139.6226	41.7229	140.1945	41.7306	140.7636	41.7399	141.3298	41.7509	141.893	41.7636	142.4533	41.7781	143.0107	41.7945
