x	y	nodetypes	nodenames	cx	cy
1.00390625	4.9887323943662	tip	Pinguicula_planifolia	0.90625	4.9887323943662
1.00390625	3.95211267605634	tip	Pinguicula_lutea	0.90625	3.95211267605636
1.00390625	2.98028169014084	tip	Pinguicula_primuliflora	0.90625	2.98028169014086
1.00390625	2.00845070422534	tip	Pinguicula_antarctica	0.609375	2.00845070422541
1.00390625	0.971830985915531	tip	Pinguicula_hirtiflora	0.90625	0.971830985915517
1.00390625	-4.2632564145606e-14	tip	Pinguicula_lusitanica	0.90625	2.8421709430404e-14
0.00282118055555658	45.1469483568076	root		NA	NA
0.0781250000000008	23.6478873239438	internal		0.00390625000000078	23.6478873239438
0.152343750000001	33.8197183098593	internal		0.0781250000000007	33.8197183098593
0.226562500000001	13.5408450704226	internal		0.0781250000000007	13.5408450704226
0.230468750000001	39.6507042253522	internal		0.152343750000001	39.6507042253522
0.3046875	50.1464788732395	internal		0.230468750000001	50.1464788732395
0.3046875	19.9549295774649	internal		0.226562500000001	19.8901408450705
0.37890625	40.4929577464789	internal		0.3046875	40.492957746479
0.37890625	25.0084507042254	internal		0.30078125	25.0732394366198
0.453125	7.12676056338037	internal		0.226562500000001	7.12676056338042
0.45703125	47.6845070422536	internal		0.37890625	47.6845070422536
0.45703125	23.0647887323944	internal		0.37890625	23.0647887323944
0.52734375	20.2788732394367	internal		0.45703125	20.2788732394367
0.52734375	2.52676056338035	internal		0.453125	2.52676056338049
0.53125	60.1239436619719	internal		0.3046875	60.1239436619719
0.53125	41.0112676056338	internal		0.453125	41.0112676056338
0.60546875	23.4535211267606	internal		0.68359375	23.518309859155
0.60546875	62.6507042253521	internal		0.53125	62.6507042253521
0.60546875	44.1859154929578	internal		0.53125	44.1859154929578
0.609375	54.2929577464789	internal		0.45703125	54.2929577464789
0.609375	4.60000000000005	internal		0.52734375	4.60000000000008
0.6796875	64.8535211267606	internal		0.60546875	64.8535211267606
0.6796875	33.3661971830986	internal		0.37890625	33.3014084507043
0.6796875	7.25633802816905	internal		0.609375	7.25633802816908
0.6796875	53.0619718309859	internal		0.609375	53.0619718309859
0.68359375	46.3239436619719	internal		0.60546875	46.3239436619719
0.68359375	21.8338028169014	internal		0.607445987654321	21.8047578681969
0.75390625	42.112676056338	internal		0.60546875	42.1126760563379
0.75390625	20.0845070422536	internal		0.68359375	20.0845070422535
0.756944444444445	66.1582942097026	internal		0.6796875	66.1492957746479
0.7578125	52.1549295774648	internal		0.68359375	52.1549295774648
0.7578125	48.1380281690141	internal		0.68359375	48.1380281690141
0.7578125	37.9014084507042	internal		0.53125	37.9014084507042
0.7578125	31.6169014084507	internal		0.6796875	31.6169014084506
0.7578125	5.76619718309864	internal		0.6796875	5.70140845070428
0.83203125	51.2478873239437	internal		0.7578125	51.2478873239437
0.83203125	47.230985915493	internal		0.7578125	47.230985915493
0.83203125	18.7887323943662	internal		0.75390625	18.7887323943662
0.83203125	67.2507042253521	internal		0.7578125	67.2507042253521
0.83203125	60.512676056338	internal		0.60546875	60.4478873239437
0.83203125	41.2704225352113	internal		0.75390625	41.2704225352113
0.83203125	36.7352112676056	internal		0.7578125	36.7352112676056
0.83203125	32.7830985915493	internal		0.7578125	32.7830985915493
0.83203125	14.7718309859155	internal		0.3046875	14.7070422535212
0.83203125	11.7915492957747	internal		0.453125	11.7267605633804
0.83203125	8.74647887323947	internal		0.6796875	8.74647887323948
0.83203125	4.53521126760566	internal		0.7578125	4.53521126760573
0.90625	66.538028169014	internal		0.83203125	66.4732394366197
0.90625	63.4929577464789	internal		0.6796875	63.4929577464789
0.90625	61.4845070422535	internal		0.83203125	61.4845070422535
0.90625	59.4760563380281	internal		0.83203125	59.4760563380282
0.90625	57.5971830985915	internal		0.53125	57.5323943661972
0.90625	55.5239436619718	internal		0.609375	55.5239436619719
0.90625	50.5352112676056	internal		0.83203125	50.5352112676056
0.90625	46.5183098591549	internal		0.83203125	46.5183098591549
0.90625	44.5098591549296	internal		0.68359375	44.4450704225352
0.90625	40.4929577464789	internal		0.83203125	40.4929577464789
0.90625	37.512676056338	internal		0.83203125	37.512676056338
0.90625	33.4957746478873	internal		0.83203125	33.5605633802817
0.90625	30.5154929577465	internal		0.7578125	30.5154929577465
0.90625	19.5014084507042	internal		0.83203125	19.5014084507042
0.90625	21.5098591549296	internal		0.75390625	21.5098591549296
0.90625	23.4535211267605	internal		0.52734375	23.4535211267606
0.90625	15.4845070422535	internal		0.83203125	15.4845070422535
0.90625	12.5042253521127	internal		0.83203125	12.5042253521127
0.90625	9.52394366197185	internal		0.83203125	9.52394366197186
0.90625	5.50704225352115	internal		0.83203125	5.50704225352118
0.90625	3.4985915492958	internal		0.83203125	3.49859154929581
0.90625	0.518309859154954	internal		0.52734375	0.518309859155011
