x	y
-1.2053571428571441	57.9444444444445
-1.2053571428571441	43.500000000000036
14.196428571428568	56.16666666666672
25.312499999999993	56.9444444444445
25.312499999999993	55.50000000000005
27.63392857142857	55.9444444444445
27.63392857142857	54.94444444444449
14.196428571428568	30.777777777777814
17.1875	45.222222222222264
17.1875	16.277777777777793
22.366071428571423	52.44444444444449
22.366071428571423	38.000000000000036
24.910714285714278	53.94444444444449
24.910714285714278	51.00000000000005
26.25	52.94444444444449
26.25	49.00000000000004
26.741071428571423	50.44444444444449
26.741071428571423	47.50000000000004
27.857142857142847	51.44444444444449
27.857142857142854	49.44444444444449
28.348214285714285	51.94444444444449
28.348214285714285	50.94444444444449
28.973214285714278	50.00000000000004
28.973214285714278	48.94444444444449
27.94642857142857	47.944444444444485
27.94642857142857	47.00000000000004
23.125	42.61111111111115
23.125	33.333333333333364
26.07142857142857	44.722222222222264
26.07142857142857	40.55555555555566
27.812499999999993	45.444444444444485
27.812499999999993	43.94444444444449
28.169642857142854	45.944444444444485
28.169642857142854	45.00000000000004
26.607142857142854	42.222222222222264
26.607142857142854	38.8333333333334
26.874999999999993	42.944444444444485
26.874999999999993	41.44444444444449
27.76785714285714	41.944444444444485
27.76785714285714	41.00000000000005
27.14285714285713	39.944444444444485
27.14285714285714	37.722222222222285
28.124999999999993	38.500000000000036
28.124999999999993	37.00000000000006
29.55357142857143	38.94444444444448
29.55357142857143	38.00000000000004
24.955357142857146	35.50000000000003
24.95535714285714	31.22222222222226
26.38392857142857	35.94444444444448
26.38392857142857	34.944444444444485
26.20535714285714	33.50000000000003
26.20535714285714	28.944444444444525
28.4375	34.00000000000003
28.4375	32.944444444444485
27.32142857142857	32.00000000000003
27.32142857142857	26.000000000000114
27.857142857142847	24.222222222222243
27.857142857142847	27.66666666666664
28.348214285714285	28.72222222222225
28.348214285714285	26.94444444444447
28.839285714285708	29.50000000000003
28.839285714285708	28.000000000000025
29.464285714285708	30.00000000000003
29.464285714285708	29.00000000000003
29.33035714285714	25.00000000000003
29.33035714285714	23.50000000000002
29.64285714285714	24.00000000000002
29.64285714285714	22.944444444444464
28.035714285714285	26.00000000000003
28.035714285714285	29.444444444444425
28.169642857142854	27.83333333333336
28.169642857142854	31.000000000000043
19.776785714285715	20.722222222222243
19.776785714285715	11.833333333333364
24.64285714285713	21.50000000000002
24.64285714285713	20.00000000000002
27.1875	22.00000000000002
27.1875	21.000000000000014
20.580357142857146	17.944444444444464
20.58035714285714	5.722222222222214
22.142857142857146	19.000000000000014
22.14285714285714	16.83333333333337
23.39285714285714	18.000000000000014
23.39285714285714	15.777777777777814
25.58035714285714	16.944444444444457
25.58035714285714	14.50000000000005
26.205357142857146	16.000000000000007
26.25	13.000000000000021
27.410714285714285	14.500000000000014
27.410714285714285	11.500000000000021
27.723214285714278	15.000000000000007
27.723214285714278	14.000000000000014
28.39285714285714	12.500000000000014
28.39285714285714	10.500000000000014
28.973214285714278	13.000000000000014
28.973214285714278	12.000000000000014
29.107142857142847	11.000000000000014
29.107142857142847	10.000000000000028
21.25	8.111111111111114
21.249999999999993	3.333333333333414
26.741071428571423	9.000000000000007
26.741071428571423	7.22222222222225
27.589285714285708	8.000000000000007
27.589285714285708	6.500000000000021
29.19642857142857	7.000000000000007
29.19642857142857	6.000000000000007
22.99107142857143	4.5
22.99107142857143	2.11111111111115
24.241071428571423	5.000000000000007
24.24107142857143	4
23.75	3
23.75	1.2222222222222427
26.160714285714278	2
26.160714285714278	0.4444444444444713
28.794642857142854	1
28.794642857142854	7.105427357601002e-15
