x	y	nodetypes	nodenames	cx	cy
87.7743500760759	28.9844849139758	tip	Heliamphora_tatei	82.2628862312787	28.9844849139758
87.7201182808067	27.9923898917987	tip	Heliamphora_ceracea	86.6178255118473	27.9923898917987
87.8725663797175	27.0002948696217	tip	Heliamphora_hispida	86.632959966341	26.9682918043902
87.8188075361512	25.9761967822132	tip	Heliamphora_neblinae	87.5432343439113	25.9761967822132
87.833469038942	24.9841017600362	tip	Heliamphora_parva	87.5578958467021	24.9841017600362
87.5725573494929	23.9920067378591	tip	Heliamphora_minor var. pilosa	82.5433465911155	23.9920067378591
87.8632649962265	22.9679086504506	tip	Heliamphora_pulchella	85.6586794583076	22.9679086504506
87.8779264990173	21.9758136282736	tip	Heliamphora_huberi	86.9134203261778	21.9758136282736
87.893060953511	20.951715540865	tip	Heliamphora_chimantensis	87.4797011651512	20.951715540865
87.9766157543618	19.959620518688	tip	Heliamphora_ciliata	87.494362667942	19.959620518688
87.7841244112698	18.9995285617425	tip	Heliamphora_sarracenioides	84.4781920077973	18.9355224312795
87.9375184135863	17.9434274091025	tip	Heliamphora_heterodoxa	86.0773993659673	17.9434274091025
88.0206002627341	16.983335452157	tip	Heliamphora_collina	84.506569109973	17.0153385173885
87.8984210728109	15.9272342995169	tip	Heliamphora_purpurascens	87.4161679863911	15.9272342995169
87.9819758736616	14.9351392773399	tip	Heliamphora_sp_Akopán	87.5686160853018	14.9351392773399
87.8588507803325	13.9430442551629	tip	Heliamphora_sp_Angasima	87.5832775880926	13.9430442551629
87.8050919367662	12.9189461677543	tip	Heliamphora_exappendiculata	86.4961192736269	12.9189461677543
87.8192804878541	11.9588542108088	tip	Heliamphora_uncinata	86.5107807764177	11.9268511455773
87.9037811921108	10.9027530581688	tip	Heliamphora_folliculata	86.8014884231513	10.9027530581688
88.0598234717228	9.92105263157895	tip	Heliamphora_glabra	86.8161499259421	9.91065803599175
87.9331041976923	8.91856301381473	tip	Heliamphora_arenicola	87.7268972552154	8.88655994858321
87.9472927487802	7.95847105686923	tip	Heliamphora_ionasi	87.7415587580062	7.89446492640619
88.0317934530368	6.90236990422917	tip	Heliamphora_nutans	87.48112002026	6.87036683899765
88.1847145036505	5.87827181682064	tip	Heliamphora_elongata	86.4619091004484	5.91027488205215
88.1300097566784	4.91817985987513	tip	Sarracenia_leucophylla	82.756805459704	4.88617679464361
88.214510460935	3.86207870723507	tip	Sarracenia_psittacina	82.8403602605548	3.89408177246659
88.0904394642	2.93398981552109	tip	Darlingtonia_californica	33.4590000060538	2.86998368505805
88.1749401684566	1.87788866288103	tip	Actinidia_arguta	4.40068972753946	1.87788866288103
88.1896016712474	0.885793640704012	tip	Roridula_gorgonias	4.41535123033026	0.885793640704012
0.094779773507847	4.21411242478176	root		NA	NA
4.13221081084354	1.39784268440828	internal		0.274186119485512	1.39784268440828
33.2587837851473	7.09438829561827	internal		0.190946619770042	7.03038216515524
51.4540240496572	11.2547867757155	internal		33.3355596115894	11.2227837104839
70.1611557073037	18.0714396700285	internal		51.6288585291732	18.0714396700285
76.1938123287285	10.7747407972427	internal		70.2010413009174	10.7107346667797
77.0794932177465	25.4321446732774	internal		70.053322719036	25.3681385428144
82.1430717998701	27.7683684351781	internal		77.1832272912555	27.7363653699466
82.1973035951393	14.7751239511823	internal		76.2734258653881	14.7111178207193
82.4886418441434	23.0319147809136	internal		77.1838578935261	23.0319147809136
82.763899735248	4.40613081617086	internal		51.8308089063238	4.40613081617086
84.0905292619633	26.520248891149	internal		82.2997764641072	26.4882458259175
84.4234872608252	17.975430474334	internal		82.2877950209663	17.975430474334
85.3471619366452	11.414802101873	internal		82.3847501200667	11.414802101873
85.6705032508809	22.1678320196627	internal		82.5712507415883	22.1038258891997
86.0906420136493	17.04734158262	internal		87.1948265894204	16.9193293216939
86.2424595102895	6.7743576433031	internal		76.3907178877145	6.7743576433031
86.3654269530509	12.4389001892816	internal		85.4013937319143	12.4068971240501
86.4861872878654	27.576350043789	internal		84.2141273069954	27.4803408480945
86.6019028045153	10.422707079696	internal		85.361823439436	10.422707079696
86.8554049172852	21.2397431279487	internal		85.6846918019687	21.2077400627172
87.0688637858737	16.119252690906	internal		86.1053035164401	16.055246560443
87.2878404243298	15.2871729948866	internal		87.2203659813786	15.191163799192
87.4004029296268	7.67044346978557	internal		86.4358967567873	7.67044346978557
87.4867954406951	20.4716695623923	internal		86.9356490562155	20.4716695623923
87.5082359178946	14.3590841031726	internal		87.3695034183688	14.4230902336356
87.5508015711582	25.4641477385089	internal		84.243450312577	25.4961508037404
87.6641523292935	8.4705201005735	internal		87.4584183385195	8.40651397011046
