x	y
70.04804392587508	87.99997708722361
70.04804392587508	86.99845963654076
70.04804392587508	85.9969421858579
70.04804392587508	84.99542473517505
70.04804392587508	83.99390728449221
70.04804392587508	82.99238983380936
70.04804392587508	81.9908723831265
70.04804392587508	80.98935493244365
70.04804392587508	79.98783748176079
70.04804392587508	78.98632003107795
70.09608785175016	77.9792156817817
70.05605124685425	76.97771732507904
70.09608785175017	76.00400070960163
70.09608785175016	75.00248325891877
70.13612445664607	73.97312678507006
70.17616106154198	72.99941016959264
70.17616106154198	71.99789271890978
70.17616106154199	70.99637526822693
70.17616106154198	69.99485781754407
70.17616106154198	68.99334036686123
70.17616106154198	67.96400298699274
70.17616106154196	66.99030546549552
70.17616106154196	65.98878801481267
70.17616106154198	64.98727056412983
70.17616106154198	64.0135730426326
70.17616106154196	62.98423566276415
70.17616106154196	61.982718212081274
70.17616106154196	61.009020690584066
70.17616106154196	60.007503239901204
70.17616106154198	58.97816586003266
70.17616106154196	57.976648409349856
70.17616106154198	57.00295088785265
70.17616106154196	55.97361350798416
70.17616106154196	54.97209605730131
70.17616106154198	53.97057860661846
70.17616106154196	52.969061155935606
70.17616106154199	51.9953636344384
70.17616106154198	50.993846183755544
70.17616106154196	49.99232873307263
70.17616106154196	48.990811282389835
70.17616106154196	47.98929383170698
70.17616106154196	46.98777638102413
70.17616106154196	46.01407885952692
70.17616106154198	45.012561408844064
70.17616106154198	44.01104395816122
70.17616106154196	42.98170657829272
70.17616106154199	42.00800905679551
70.17616106154199	41.00649160611266
70.17616106154196	40.00497415542976
70.17616106154196	39.00345670474697
70.17616106154196	38.00193925406406
70.17616106154196	37.00042180338125
70.17616106154198	35.99890435269839
70.21619766643788	34.997367808035335
70.21619766643788	33.99585035735248
70.21619766643789	32.99433290666963
70.21619766643786	32.02063538517241
70.21619766643788	31.019117934489564
70.21619766643786	30.01760048380669
70.21619766643788	29.016083033123856
70.21619766643786	28.014565582440873
70.21619766643788	27.01304813175814
70.25623427133378	26.011511587095086
70.25623427133378	25.00999413641223
70.25623427133378	24.008476685729377
70.25623427133378	23.006959235046537
70.25623427133378	22.00544178436367
70.25623427133377	21.0039243336808
70.25623427133378	20.0302268121836
70.25623427133378	19.02870936150073
70.25623427133377	17.999371981632265
70.25623427133378	16.99785453094941
70.25623427133378	15.996337080266557
70.25623427133378	15.022639558769342
70.25623427133378	13.993302178900862
70.25623427133378	13.019604657403647
70.25623427133378	12.018087206720779
70.25623427133378	11.016569756037896
70.25623427133378	10.015052305355056
70.25623427133378	9.013534854672201
70.25623427133378	8.012017403989347
70.25623427133378	7.010499953306507
70.25623427133377	6.008982502623667
70.2562342713338	5.007465051940827
70.25623427133378	4.00594760125793
70.25623427133378	3.004430150575132
70.25623427133378	2.0307326290778747
70.25623427133377	1.0292151783950345
70.25623427133377	0.027697727712208575
