x	y	nodetypes	nodenames	cx	cy
70.2562342713338	26.0115115870951	tip	Drosera_meristocaulis	57.9371933704466	25.9972945276537
70.2562342713338	25.0099941364122	tip	Drosera_dichrosepala	56.5192302803833	25.0126816141287
70.2562342713338	24.0084766857294	tip	Drosera_dilatatopetiolaris	69.1974884974199	24.0020266331322
70.2562342713338	23.0069592350465	tip	Drosera_falconeri	69.1974884974198	22.9974180792065
70.2562342713338	22.0054417843637	tip	Drosera_ordensis	68.0575573858003	21.9933531733289
70.2562342713338	21.0039243336808	tip	Drosera_lanata	66.2781527237601	21.028232031282
70.2562342713338	20.0302268121836	tip	Drosera_petiolaris	60.1058428023082	19.9879283421052
70.2562342713338	19.0287093615007	tip	Drosera_caduca	49.735250006355	18.9882656594457
70.2562342713338	17.9993719816323	tip	Drosera_paradoxa	60.0780396044638	18.0173632844979
70.2562342713338	16.9978545309494	tip	Drosera_prostratoscaposa	68.1687701771778	17.008896155402
70.2562342713338	15.9963370802666	tip	Drosera_aberrans	68.1965733750222	16.0235937370356
70.2562342713338	15.0226395587693	tip	Drosera_platypoda	67.223461450469	15.0001298776392
70.2562342713338	13.9933021789009	tip	Drosera_stolonifera	65.972317547472	13.9961180105955
70.2562342713338	13.0196046574036	tip	Drosera_rosulata	63.8592745112992	13.0118365897828
70.2562342713338	12.0180872067208	tip	Drosera_menziesii	64.582157655253	12.0068832834363
70.2562342713338	11.0165697560379	tip	Drosera_macrantha_ssp_planchonii	64.582157655253	11.0022747295106
70.2562342713338	10.0150523053551	tip	Drosera_peltata	63.1919977630341	10.0176485562771
70.2562342713338	9.0135348546722	tip	Drosera_auriculata	63.1919977630341	9.01304000235144
70.2562342713338	8.01201740398935	tip	Drosera_gigantea	55.2958895752307	8.01219720563655
70.2562342713338	7.01049995330651	tip	Drosera_binata_var_dichotoma	49.3460052365337	7.01042622932739
70.2562342713338	6.00898250262367	tip	Drosera_glanduligera	41.4777002465746	6.00957017290391
70.2562342713338	5.00746505194083	tip	Drosera_arcturi	35.0273583466789	5.04667666188315
70.2562342713338	4.00594760125793	tip	Drosera_regia	33.4703792673937	4.02349125636502
70.2562342713338	3.00443015057513	tip	Aldrovanda_vesiculosa	39.7817051780676	3.0158727486124
70.2562342713338	2.03073262907787	tip	Dionaea_muscipula	39.7817051780676	2.03058358995449
70.2562342713338	1.02921517839503	tip	Nepenthes_miirabilis	52.2375378123491	1.02003468662592
70.2562342713338	0.0276977277122086	tip	Nepenthes_distillatoria	52.2653410101934	-0.00390652227605415
27.4571036376115	6.25195340096764	root		NA	NA
33.5026309768932	9.94912079164337	internal		18.9571099926282	6.27146267526102
34.9839853580416	15.8462393017297	internal		27.464888533008	9.95740970061371
39.027682452528	26.666263262939	internal		33.4703792673937	15.8469611602597
39.7883779455502	2.51820194418379	internal		27.464888533008	2.53876191777776
41.4699153511782	10.8355588235192	internal		39.0310188362694	10.8212664489336
45.1132463967055	15.6466690204337	internal		41.4777002465746	15.6499484115371
45.7137954701441	42.4647943456822	internal		39.003215638425	42.4857685525694
49.3170899107756	8.60622206854461	internal		45.1199191641882	8.59663211697735
49.7174559597346	22.6829152966736	internal		45.1199191641882	22.680471267205
52.2397620681766	0.53704874415422	internal		18.9571099926282	0.533602280723883
52.9604209563029	45.4102508289391	internal		45.7037863189202	45.4191210435296
55.2825440402654	10.1334731707012	internal		49.3460052365337	10.1401682627112
55.5227636696408	48.9977996791516	internal		61.8296410686596	48.9855185371495
55.9231297185999	41.9035267970125	internal		52.9604209563029	41.8802109256063
56.5236787920385	26.3518999725394	internal		49.735250006355	26.3489552564782
57.524593914436	52.9750948536862	internal		66.4727751086708	53.0017383815348
57.8448867536033	12.2465657740752	internal		55.2680863773863	12.2431580289936
57.9249599633951	27.6587683549564	internal		34.9995551488345	26.6844126215298
59.5664607641272	59.4005247025765	internal		57.520145402781	59.4200472365783
60.086936627774	19.0057393032919	internal		62.079869849259	18.9823783488768
60.2470830473576	10.5205845257524	internal		57.8259805790691	10.5225119569783
60.3271562571494	29.326818467281	internal		56.5192302803833	27.6594387658175
60.5273392816289	49.357072011037	internal		59.5775820432649	49.3536610836253
61.0077785403798	69.4984716136738	internal		59.5497788454206	69.4844842123834
61.328071379547	73.921687602348	internal		66.2926103866392	74.0027797363572
61.4081445893388	42.7633287264766	internal		55.907559927807	42.7674975788254
61.8085106382978	50.6918176045803	internal		60.5506939678182	50.6862352673066
61.8085106382979	31.6351661124205	internal		57.9371933704466	29.3202305137156
62.0887668725692	20.0063020549636	internal		64.2763224789649	19.9859393858319
62.4090597117364	69.3030638200666	internal		61.4081445893388	69.3035411695722
63.0896819949668	28.9360219740467	internal		61.8296410686596	28.951305644439
63.1697552047586	9.51767321451321	internal		60.24485879153	9.49743041314628
63.1697552047586	52.3881840895764	internal		61.8296410686596	52.4050514995505
63.850377487989	13.968537286551	internal		57.8259805790691	13.961364314647
63.8904140928849	78.6498535491716	internal		61.328071379547	78.6788954930915
63.9304506977808	54.7525152847311	internal		63.1641945651898	54.7613812562149
64.2507435369481	20.9511485723431	internal		62.079869849259	20.9529566661925
64.3708533516358	66.8817943758854	internal		62.4090597117364	66.8549100517307
64.3708533516358	29.8812885589911	internal		63.0807849716566	29.8973593256793
64.4108899565317	46.4897671888349	internal		57.520145402781	46.5146911976866
64.4509265614276	34.3324390407323	internal		60.3282683850632	31.618098215654
64.5309997712194	71.6945657490793	internal		62.4090597117364	71.7233976592168
64.5710363761153	11.5200398265711	internal		60.2170555936856	11.5066607807062
65.131548844658	72.9461761527295	internal		64.4909631663235	72.9464816564131
65.2116220544498	80.262779340591	internal		63.8904140928849	80.291229371124
65.2516586593457	35.6395938328526	internal		61.8018378708152	34.3221107885964
65.4518416838252	51.747237361434	internal		63.9704873026767	51.7471710628916
65.6119881034088	57.7840856187959	internal		63.9704873026767	57.7941417817136
65.6520247083047	73.8639855941126	internal		65.131548844658	73.9198736742267
65.9322809425761	14.8856020627053	internal		63.8592745112992	14.9051373260273
65.972317547472	82.5436507481888	internal		65.2116220544498	82.5718334629987
66.2125371768474	67.7433338575498	internal		64.3875352703424	67.7627508442721
66.2525737817433	21.8960714656435	internal		64.2763224789649	21.8985595173443
66.2926103866392	74.7260978951837	internal		65.5719514985129	74.7542615160133
66.4527568062228	52.4978980999406	internal		65.4718599862732	52.4999114540775
66.4527568062228	79.8448884894196	internal		65.9322809425761	79.9007765695337
66.5728666209105	85.241897469492	internal		65.9322809425761	85.2978428315469
66.6529398307024	60.0648233685321	internal		65.5830727776507	60.0730613602219
67.1734156943491	86.743887235813	internal		66.5328300160146	86.7720126686822
67.1734156943491	15.7752478832587	internal		65.9445143496276	15.7541962396739
67.4136353237246	36.751359925346	internal		64.4431416660312	35.6538893897683
67.4536719286204	80.7346488738543	internal		66.4527568062228	80.7351262233599
67.5337451384123	30.7421979393082	internal		64.359732072498	30.7661221661399
67.6938915579959	61.6222429594419	internal		66.639594295737	61.6181091127235
67.8540379775795	83.711190356915	internal		66.5728666209105	83.7396212934678
67.8940745824754	43.4835536605069	internal		61.4125931009939	43.518328571989
68.0141843971631	22.7576491352683	internal		66.2781527237601	22.7669776053842
68.0942576069549	87.49458616228	internal		67.1734156943491	87.4950253238251
68.1743308167467	16.4980886925796	internal		67.223461450469	16.5263621037955
68.2143674216426	81.4854241762422	internal		67.4937085335163	81.5135877970718
68.2544040265385	55.5015912228791	internal		65.610875975495	55.4750320267766
68.494623655914	37.5019824758921	internal		65.2216312056738	36.7547236481953
68.5346602608099	70.468579466889	internal		64.4909631663235	70.4705079588916
68.6147334706017	58.47815179992	internal		66.639594295737	58.4690476840718
68.7748798901853	75.5038720856076	internal		66.2926103866392	75.4772359831958
68.8549530999771	34.4972582780215	internal		65.2216312056737	34.5136737971303
68.9750629146648	39.5047882494951	internal		67.3902806375353	37.5071458063775
69.0150995195607	84.4895946486863	internal		67.8540379775795	84.4623284449271
69.0551361244566	39.5047500615346	internal		45.7037863189202	39.5073860915822
69.0551361244566	31.5204303852575	internal		67.5292966267571	31.4987475795487
69.0951727293525	56.5027076999773	internal		68.252179770711	56.4977003036636
69.0951727293525	54.4996727986116	internal		68.252179770711	54.50780259108
69.0951727293525	23.5082716858144	internal		68.029754187956	23.5195986591936
69.1352093342484	62.7343527435792	internal		67.6961158138234	62.7188107740656
69.1352093342485	60.5087584087284	internal		67.7239190116678	60.4777476632921
69.2953557538321	68.4930017090847	internal		66.2225463280714	68.4960127236883
69.5355753832075	63.4852998917891	internal		69.0862757060423	63.4909235993533
